"Id","SalePrice"
2846,199721.612742444
2847,196260.550423475
2848,221959.091505372
2849,189631.663352286
2850,249286.66690914
2851,209478.702542524
2852,224822.79090449
2853,216910.136262534
2854,126742.701021406
2855,197551.051307289
2856,182965.067034179
2857,179436.698472153
2858,194404.232487422
2859,102591.871027292
2860,128862.161821571
2861,129610.703328971
2862,174008.520410064
2863,124863.266320827
2864,223506.366949877
2865,126063.556748242
2866,122052.033026836
2867,85015.848849096
2868,93092.6199125684
2869,97572.0071740543
2870,115564.209136596
2871,83697.7342792818
2872,51059.7980227169
2873,99599.2034160471
2874,132392.958773233
2875,128391.548766201
2876,159886.923590538
2877,136940.621177617
2878,176955.647442881
2879,126106.914243344
2880,99329.4492899932
2881,131411.586453677
2882,173662.089054994
2883,195028.524476158
2884,167925.937043341
2885,171689.05593248
2886,222461.174928024
2887,100564.091272378
2888,132790.284037003
2889,56613.7961767915
2890,73707.0029914626
2891,133362.018553803
2892,38807.115911165
2893,65490.3230961134
2894,39666.5386981749
2895,273842.409736227
2896,232221.832085702
2897,190631.078122767
2898,128688.840187746
2899,198775.948366975
2900,150998.973191881
2901,199394.316176622
2902,147997.634096061
2903,285137.0087244
2904,287629.883884193
2905,87860.5774657392
2906,180668.773108814
2907,96600.9070833881
2908,125922.56795856
2909,132382.155592478
2910,71207.1478553113
2911,78764.2811033502
2912,131723.837716305
2913,78737.2027602086
2914,71191.9096913236
2915,78529.8086551614
2916,82788.703048527
2917,179603.154101902
2918,118911.962930072
2919,200770.723826107
